datarichiestapremio,id_player,nomepremio,puntipremio,tipopremio,formatPremio,deliveryMode
2021-12-09,666564.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-30,376706.0,Playset Aereo,9500,basic,physical,home
2021-11-19,396378.0,Banco lavoro,16000,basic,physical,home
2021-11-26,950354.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-04,181532.0,Buono Sconto Leolandia,0,special,digital,email
2021-09-03,181532.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-09-03,181532.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-29,181532.0,Supermercato,14500,basic,physical,home
2021-12-05,181532.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-31,196868.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-30,196868.0,Supermercato,14500,basic,physical,home
2022-01-29,1373046.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-30,225658.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-30,225658.0,Ciondolino Manufatto,6000,basic,physical,home
2022-01-03,270642.0,Playset Aereo,9500,basic,physical,home
2021-07-14,675056.0,Buono sconto Semiperdo,3000,gift,digital,email
2022-01-10,675056.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-10-17,499296.0,Trattore,21000,basic,physical,home
2022-01-28,976022.0,Valigetta del dottore,8000,basic,physical,home
2022-01-02,152984.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-17,152984.0,Registratore di cassa,7000,basic,physical,home
2022-01-12,1272816.0,Calendario personalizzato,5500,basic,digital,email
2022-01-15,978574.0,Casetta Pretty,25000,basic,physical,home
2022-01-22,575574.0,Buono Sconto Leolandia,0,special,digital,email
2021-04-29,1193852.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-04,211132.0,Cucina,16000,basic,physical,home
2021-12-01,543760.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-07,543760.0,Cavallino gonfiabile,9500,basic,physical,home
2021-11-23,921252.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-12-22,921252.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-29,921252.0,Supermercato,14500,basic,physical,home
2022-01-29,921252.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-24,1359770.0,Registratore di cassa,7000,basic,physical,home
2022-01-24,1359770.0,Valigetta del dottore,8000,basic,physical,home
2021-09-15,20668.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-30,20668.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-04,359738.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-04,359738.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-29,359738.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-29,359738.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-10,1051678.0,Valigetta del dottore,8000,basic,physical,home
2022-01-28,914816.0,Calendario personalizzato,5500,basic,digital,email
2022-01-28,914816.0,Valigetta del dottore,8000,basic,physical,home
2021-12-23,1607500.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-24,501482.0,Playset Aereo,9500,basic,physical,home
2021-07-27,170346.0,Bicicletta,21000,basic,physical,home
2022-01-19,170346.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-04-16,170346.0,Abrick 100 mattoncini,8000,basic,physical,home
2021-08-28,146658.0,Casetta Pretty,25000,basic,physical,home
2022-07-19,146658.0,Pizzeria,18000,basic,physical,home
2021-11-24,611616.0,Inventa favole Montessori,6000,basic,physical,home
2021-10-27,611616.0,Velocipede,18000,basic,physical,home
2022-08-26,611616.0,Ukulele,14000,basic,physical,home
2022-01-31,401586.0,Calendario personalizzato,5500,basic,digital,email
2021-12-03,401586.0,Supermercato,14500,basic,physical,home
2022-01-27,450488.0,Playset Aereo,9500,basic,physical,home
2022-01-31,915226.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-17,412286.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-09,950354.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-12-29,950354.0,Buono Sconto Photosì,3000,gift,digital,email
2021-11-26,657176.0,Trattore,21000,basic,physical,home
2022-01-16,406688.0,Supermercato,14500,basic,physical,home
2021-03-16,50494.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-09,50494.0,10€ Buono sconto Pampers,9000,basic,physical,home
2021-06-07,405760.0,Supermercato,14500,basic,physical,home
2021-12-27,405760.0,Cucina,16000,basic,physical,home
2021-10-23,186488.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-08-30,679032.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-08-30,679032.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-06-12,679032.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-12-07,679032.0,Tazza personalizzata con foto,10000,basic,digital,email
2021-12-07,679032.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-07,679032.0,Buono Sconto Landoloux,9000,gift,digital,email
2022-01-04,679032.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-24,267516.0,Bicicletta,21000,basic,physical,home
2022-01-29,981210.0,Banco lavoro,16000,basic,physical,home
2022-01-30,1204448.0,Clinica Veterinaria,12500,basic,physical,home
2022-08-07,1889586.0,Kit Green Generation,0,special,physical,home
2021-09-07,552670.0,Playset Aereo,9500,basic,physical,home
2021-11-24,552670.0,Banco lavoro,16000,basic,physical,home
2021-06-20,453156.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-14,453156.0,Calendario personalizzato,5500,basic,digital,email
2022-01-27,404638.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-27,404638.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-22,28674.0,Tazza personalizzata con foto,10000,basic,digital,email
2022-01-25,376794.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-17,376794.0,Cucina,16000,basic,physical,home
2021-12-30,700114.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-30,700114.0,Flashcards della buonanotte,6000,basic,physical,home
2021-12-16,600700.0,Banco lavoro,16000,basic,physical,home
2022-01-11,1056412.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-27,972476.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-11-14,497422.0,Calendario personalizzato,5500,basic,digital,email
2022-01-13,497422.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-08-23,148566.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-15,148566.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-25,148566.0,Cucina,16000,basic,physical,home
2021-12-02,1149488.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-11-21,47208.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-07,499198.0,Banco lavoro,16000,basic,physical,home
2021-06-03,330848.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2022-01-15,1457196.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-09,1384840.0,Inventa favole Montessori,6000,basic,physical,home
2021-12-26,301484.0,Cavallino gonfiabile,9500,basic,physical,home
2021-12-26,301484.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-19,539418.0,Calendario personalizzato,5500,basic,digital,email
2022-01-29,539418.0,Tazza personalizzata con foto,10000,basic,digital,email
2022-01-31,903652.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-02-17,903652.0,3 mesi di FitPrime TV,8000,basic,digital,email
2022-01-12,382924.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-31,726150.0,Clinica Veterinaria,12500,basic,physical,home
2021-09-03,426746.0,Valigetta del dottore,8000,basic,physical,home
2021-09-10,424492.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-09-12,424492.0,Registratore di cassa,7000,basic,physical,home
2021-09-25,426092.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-04-28,679816.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-20,679816.0,Banco lavoro,16000,basic,physical,home
2022-01-27,127036.0,Casetta Pretty,25000,basic,physical,home
2022-01-28,13914.0,Banco lavoro,16000,basic,physical,home
2022-01-28,13914.0,Cucina,16000,basic,physical,home
2021-07-12,173348.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-07-24,173348.0,Casetta Pretty,25000,basic,physical,home
2022-01-14,906690.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-19,158826.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-08-12,641008.0,Ruspa,14500,basic,physical,home
2022-01-17,928252.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-06,928252.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-31,476192.0,Cucina,16000,basic,physical,home
2021-08-31,998774.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-11-06,998774.0,Cavallino gonfiabile,9500,basic,physical,home
2021-12-30,998774.0,Flashcards della buonanotte,6000,basic,physical,home
2022-01-04,145626.0,Bicicletta,21000,basic,physical,home
2022-01-31,572108.0,Bicicletta,21000,basic,physical,home
2021-11-21,47208.0,Valigetta del dottore,8000,basic,physical,home
2022-01-23,1095718.0,Cavallino gonfiabile,9500,basic,physical,home
2022-08-01,1095718.0,Kit Green Generation,0,special,physical,home
2022-01-13,900854.0,Trattore,21000,basic,physical,home
2022-01-29,900854.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-29,979212.0,Valigetta del dottore,8000,basic,physical,home
2022-01-06,1060508.0,Primi Passi,12500,basic,physical,home
2021-12-31,659976.0,Inventa favole Montessori,6000,basic,physical,home
2021-03-20,111216.0,Cucina,16000,basic,physical,home
2021-12-22,111216.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-14,111216.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-06-11,1278374.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-20,1278374.0,Calendario personalizzato,5500,basic,digital,email
2021-10-25,1278374.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-12-13,1479502.0,Calendario personalizzato,5500,basic,digital,email
2022-08-22,1479502.0,Bicicletta,23000,basic,physical,home
2022-01-28,1259954.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-11-10,1259954.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2022-07-28,1599312.0,Kit Green Generation,0,special,physical,home
2021-12-22,702510.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-06-14,1204644.0,Pochette summer,0,special,physical,home
2022-01-08,582896.0,Tazza personalizzata con foto,10000,basic,digital,email
2021-09-03,582896.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-07-30,582896.0,Abrick 100 mattoncini,8000,basic,physical,home
2021-05-09,270768.0,Cucina,16000,basic,physical,home
2021-12-08,270768.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-22,270768.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-07,270768.0,Calendario personalizzato,5500,basic,digital,email
2021-10-20,270768.0,Buono Sconto Tonki,6000,gift,digital,email
2021-12-02,1445598.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-24,1445598.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-12-10,178454.0,Valigetta del dottore,8000,basic,physical,home
2022-01-07,595146.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-31,1465500.0,Calendario personalizzato,5500,basic,digital,email
2022-01-03,278948.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-03,278948.0,Tazza personalizzata con foto,10000,basic,digital,email
2022-01-31,126894.0,Playset Aereo,9500,basic,physical,home
2021-10-20,169792.0,Banco lavoro,16000,basic,physical,home
2022-08-09,169792.0,Kit Green Generation,0,special,physical,home
2021-11-27,404442.0,Banco lavoro,16000,basic,physical,home
2022-01-04,192690.0,Tazza personalizzata con foto,10000,basic,digital,email
2022-01-22,69556.0,Banco lavoro,16000,basic,physical,home
2022-01-24,1486090.0,Calendario personalizzato,5500,basic,digital,email
2022-01-26,361990.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-31,361990.0,Supermercato,14500,basic,physical,home
2022-01-31,361990.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-30,361990.0,Buono Sconto Photosì,3000,gift,digital,email
2021-09-21,514090.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-31,400056.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-31,400056.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-31,400056.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-30,1491242.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-24,1491242.0,Trattore,21000,basic,physical,home
2021-12-12,324960.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-12,324960.0,Inventa favole Montessori,6000,basic,physical,home
2021-10-22,1229352.0,Casetta Pretty,25000,basic,physical,home
2021-05-09,979700.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-30,217358.0,Supermercato,14500,basic,physical,home
2022-01-31,336028.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-11-20,534034.0,Banco lavoro,16000,basic,physical,home
2021-05-03,1210296.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-21,584778.0,Playset Aereo,9500,basic,physical,home
2021-06-07,505758.0,Inventa favole Montessori,6000,basic,physical,home
2021-12-24,329072.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-24,329072.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-24,329072.0,Buono Sconto Photosì,3000,gift,digital,email
2021-12-06,329072.0,Valigetta del dottore,8000,basic,physical,home
2021-12-06,329072.0,Registratore di cassa,7000,basic,physical,home
2022-01-12,1550626.0,Calendario personalizzato,5500,basic,digital,email
2021-12-02,1550626.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-02,1550626.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-06-11,99908.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-09-21,99908.0,Inventa favole Montessori,6000,basic,physical,home
2021-03-24,525122.0,Buono sconto Carrera,1000,gift,digital,email
2021-12-31,715752.0,Banco lavoro,16000,basic,physical,home
2022-01-21,715752.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-21,715752.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-28,715752.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-31,523760.0,Calendario personalizzato,5500,basic,digital,email
2022-01-31,523760.0,Calendario personalizzato,5500,basic,digital,email
2022-01-19,77468.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-01,165492.0,10€ Buono sconto Pampers,9000,basic,physical,home
2022-01-01,165492.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-29,199882.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-11-27,1424862.0,Playset Aereo,9500,basic,physical,home
2021-12-21,146182.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-21,146182.0,Buono Sconto Landoloux,9000,gift,digital,email
2022-01-13,146182.0,Casetta Pretty,25000,basic,physical,home
2022-01-30,1033712.0,Tazza personalizzata con foto,10000,basic,digital,email
2021-07-11,94080.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-12-03,94080.0,Supermercato,14500,basic,physical,home
2022-01-13,94080.0,Cucina,16000,basic,physical,home
2021-06-17,627372.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-30,627372.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-23,474498.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-29,474498.0,Flashcards della buonanotte,6000,basic,physical,home
2021-05-07,1222730.0,Festa della Mamma: Pochette,0,special,physical,home
2022-01-27,94244.0,Casetta Pretty,25000,basic,physical,home
2021-07-21,984014.0,Buono sconto Playmobil,6000,gift,digital,email
2022-01-29,984014.0,Banco lavoro,16000,basic,physical,home
2022-01-06,1457790.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-19,1457790.0,Playset Aereo,9500,basic,physical,home
2022-01-10,946354.0,Primi Passi Personalizzata,12500,basic,physical,home
2021-11-01,636424.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-31,636424.0,Calendario personalizzato,5500,basic,digital,email
2022-01-13,975788.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-31,975788.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-08-12,1925608.0,Un mese di palestra online,0,special,digital,email
2022-01-04,1454990.0,Calendario personalizzato,5500,basic,digital,email
2022-01-04,1454990.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-04,1454990.0,Buono Sconto Photosì,3000,gift,digital,email
2022-08-03,1929632.0,Kit Green Generation,0,special,physical,home
2021-12-08,1570094.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-08,1523482.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-04,1523482.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-09,1523482.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-09-02,624830.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-31,624830.0,Buono Sconto Photosì,3000,gift,digital,email
2021-12-14,68056.0,Cucina,16000,basic,physical,home
2022-01-27,68056.0,Registratore di cassa,7000,basic,physical,home
2021-04-27,304232.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-06-02,304232.0,Valigetta del dottore,8000,basic,physical,home
2022-01-06,304232.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-06,304232.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-12,907950.0,Calendario personalizzato,5500,basic,digital,email
2021-12-21,907950.0,Calendario personalizzato,5500,basic,digital,email
2022-08-07,1827246.0,Kit Green Generation,0,special,physical,home
2021-08-31,245524.0,Banco lavoro,16000,basic,physical,home
2022-01-19,245524.0,Playset Aereo,9500,basic,physical,home
2022-08-30,245524.0,A pesca,5500,basic,physical,home
2022-08-30,245524.0,A pesca,5500,basic,physical,home
2021-12-25,519622.0,Playset Aereo,9500,basic,physical,home
2022-05-31,519622.0,Monopattino,20000,basic,physical,home
2022-01-27,556942.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-23,413982.0,Bicicletta Personalizzata,21000,basic,physical,home
2021-12-28,426026.0,Trattore,21000,basic,physical,home
2021-12-30,1032760.0,Tazza personalizzata con foto,10000,basic,digital,email
2021-08-28,1032760.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-08-28,1032760.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-07,24716.0,Valigetta del dottore,8000,basic,physical,home
2022-01-07,24716.0,Inventa favole Montessori,6000,basic,physical,home
2022-01-21,437810.0,Velocipede Personalizzato,18000,basic,physical,home
2022-09-04,109660.0,Mercatino,16000,basic,physical,home
2021-11-19,109660.0,Playset Aereo,9500,basic,physical,home
2021-11-19,109660.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-12,1280720.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-12,1280720.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-31,1280720.0,Buono Sconto Leolandia,0,special,digital,email
2022-08-08,1280720.0,Kit Green Generation,0,special,physical,home
2022-01-21,589520.0,Supermercato,14500,basic,physical,home
2022-01-28,916290.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-17,488748.0,Valigetta del dottore,8000,basic,physical,home
2022-09-07,488748.0,Pizzeria,18000,basic,physical,home
2021-12-03,488748.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-03,488748.0,Buono Sconto Landoloux,9000,gift,digital,email
2021-09-27,488748.0,Cucina,16000,basic,physical,home
2021-12-08,1349282.0,Calendario personalizzato,5500,basic,digital,email
2022-01-24,1392628.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-30,1379160.0,Cavallino gonfiabile,9500,basic,physical,home
2021-06-16,1209442.0,Pochette summer,0,special,physical,home
2021-09-28,1209442.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2022-01-23,1209442.0,Valigetta del dottore,8000,basic,physical,home
2022-01-07,1209442.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-30,96274.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-30,96274.0,15€ Buono sconto Pampers,12000,basic,physical,home
2022-01-04,96274.0,Buono Sconto Leolandia,0,special,digital,email
2021-07-12,122682.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-12-03,122682.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-08,328910.0,Banco lavoro,16000,basic,physical,home
2022-01-20,271656.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-25,271656.0,Cavallino gonfiabile,9500,basic,physical,home
2021-11-13,486472.0,Cucina,16000,basic,physical,home
2022-08-02,486472.0,Kit Green Generation,0,special,physical,home
2022-01-31,1632.0,Playset Aereo,9500,basic,physical,home
2022-01-31,1632.0,Registratore di cassa,7000,basic,physical,home
2021-10-05,621524.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-12-12,621524.0,Registratore di cassa,7000,basic,physical,home
2022-01-24,606566.0,Cucina,16000,basic,physical,home
2022-01-19,494550.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-17,489656.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-31,489656.0,Primi Passi,12500,basic,physical,home
2021-12-22,1032254.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-27,1032254.0,Trattore,21000,basic,physical,home
2022-01-27,1032254.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-08-04,1032254.0,Kit Green Generation,0,special,physical,home
2022-01-31,1409802.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-24,412574.0,Calendario personalizzato,5500,basic,digital,email
2022-01-08,547188.0,Banco lavoro,16000,basic,physical,home
2022-06-22,1728648.0,Quad Racer Elettrico,25000,basic,physical,home
2021-05-03,701148.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-24,701148.0,Registratore di cassa,7000,basic,physical,home
2022-01-03,71892.0,Buono Sconto Leolandia,0,special,digital,email
2021-03-25,71892.0,Primi Passi Personalizzata,12500,basic,physical,home
2022-01-20,1400314.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-07-13,104862.0,Buono sconto Semiperdo,3000,gift,digital,email
2021-07-13,104862.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-13,104862.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-04,104862.0,Velocipede,18000,basic,physical,home
2022-01-09,283720.0,Playset Aereo,9500,basic,physical,home
2021-08-23,283720.0,Cucina,16000,basic,physical,home
2021-09-07,210806.0,Velocipede Personalizzato,18000,basic,physical,home
2022-01-26,590358.0,Trattore,21000,basic,physical,home
2022-01-19,932820.0,Trattore,21000,basic,physical,home
2021-12-27,141476.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-16,145404.0,Valigetta del dottore,8000,basic,physical,home
2022-08-30,145404.0,Monopattino,20000,basic,physical,home
2022-01-16,145404.0,Inventa favole Montessori,6000,basic,physical,home
2021-11-05,302666.0,Cucina,16000,basic,physical,home
2021-11-11,302666.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-29,507656.0,Supermercato,14500,basic,physical,home
2022-01-24,360550.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-04-01,429172.0,Buono sconto Playmobil,6000,gift,digital,email
2021-07-10,429172.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-13,429172.0,Casetta Pretty,25000,basic,physical,home
2021-06-20,261414.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-24,261414.0,Inventa favole Montessori,6000,basic,physical,home
2021-12-30,83960.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-27,331330.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-04,679420.0,Banco lavoro,16000,basic,physical,home
2021-09-21,1428060.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-10-23,1428060.0,20€ Buono sconto Pampers,14500,basic,physical,home
2021-12-14,1614564.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-01-28,929404.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-04,1314150.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-14,1314150.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-06-11,1295212.0,Pochette summer,0,special,physical,home
2022-01-17,252182.0,Bicicletta,21000,basic,physical,home
2022-01-17,1475822.0,5€ Buono sconto Pampers,5500,basic,physical,home
2022-01-11,1475822.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-31,1059278.0,Registratore di cassa,7000,basic,physical,home
2022-01-25,1267648.0,Playset Aereo,9500,basic,physical,home
2021-08-04,1394022.0,Buono sconto Carrera,1000,gift,digital,email
2022-01-30,632464.0,Bicicletta Personalizzata,21000,basic,physical,home
2022-01-02,700348.0,Trattore,21000,basic,physical,home
2021-11-10,489656.0,Buono Sconto Zac4Kids,3000,gift,digital,email
2021-11-10,489656.0,Buono Sconto Tonki,6000,gift,digital,email
2021-10-10,504756.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-31,20588.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-01-18,558986.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-04,924628.0,Playset Aereo,9500,basic,physical,home
2022-01-18,719096.0,Buono Sconto Photosì,3000,gift,digital,email
2022-01-18,719096.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-12-27,719096.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2022-01-21,719096.0,Buono Sconto Leolandia,0,special,digital,email
2021-10-03,122682.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-08-11,185550.0,Bicicletta,21000,basic,physical,home
2022-01-19,185550.0,Buono Sconto Leolandia,0,special,digital,email
2022-01-19,185550.0,Buono Sconto Clementoni,1000,gift,digital,email
2022-08-17,185550.0,Monopattino,20000,basic,physical,home
2021-11-23,185550.0,Casetta Pretty,25000,basic,physical,home
2021-09-13,185550.0,Buono sconto My Sweetie Pie,3000,gift,digital,email
2021-05-04,185550.0,Buono Sconto Sviluppofoto,3000,gift,digital,email
2021-10-21,185550.0,Buono Sconto Tonki,6000,gift,digital,email
2021-05-31,545572.0,Playset Aereo,9500,basic,physical,home
2021-12-16,545572.0,Supermercato,14500,basic,physical,home
2022-01-11,545572.0,Buono Sconto Leolandia,0,special,digital,email
2021-11-12,1174536.0,Buono Sconto Leolandia,1000,gift,digital,email
2021-11-29,1174536.0,Banco lavoro,16000,basic,physical,home
2021-12-13,337256.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-10-30,337256.0,Casetta Pretty Personalizzata,25000,basic,physical,home
2021-11-24,524324.0,Buono Sconto Leolandia,1000,gift,digital,email
2022-01-28,1202008.0,5€ Buono sconto Pampers,5500,basic,physical,home
2021-06-13,1264478.0,Pochette summer,0,special,physical,home
2022-01-12,360550.0,Buono Sconto Leolandia,0,special,digital,email
2021-12-07,360550.0,Buono Sconto Clementoni,1000,gift,digital,email
2021-04-28,375922.0,Calendario personalizzato,5500,basic,digital,email
2021-06-28,928394.0,Buono sconto Carrera,1000,gift,digital,email
2021-12-07,928394.0,Cavallino gonfiabile,9500,basic,physical,home
2021-04-03,190438.0,Casetta Pretty,25000,basic,physical,home
2021-11-10,190438.0,20€ Buono sconto Pampers,14500,basic,physical,home
2022-09-03,190438.0,Quad Racer Elettrico,25000,basic,physical,home
2021-05-07,1222512.0,Festa della Mamma: Pochette,0,special,physical,home
2021-12-18,458916.0,Clinica Veterinaria,12500,basic,physical,home
2022-01-30,458916.0,Inventa favole Montessori,6000,basic,physical,home
2021-11-01,216230.0,Registratore di cassa,7000,basic,physical,home
2021-11-01,216230.0,Cavallino gonfiabile,9500,basic,physical,home
2022-01-28,208438.0,20€ Buono sconto Pampers,14500,basic,physical,home
